,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1054,2.4587610562642417,0.023549780763838245,0.07978709538777669,0.013553142928339723,0.1,7,7,11,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 500}",0.3602784026403243,0.42326211984884043,0.3843939693630729,0.3893114972840792,0.02594704503395317,981
1304,2.3490545749664307,0.03440719248294693,0.07313839594523112,0.014158952585290051,0.1,11,10,11,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 300}",0.36387757626117123,0.39753003713852775,0.4058791818221277,0.38909559840727553,0.018154678643221737,985
1332,2.324453274408976,0.029319006128095505,0.06449468930562337,0.007739861083233858,0.1,11,13,11,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 300}",0.36387757626117123,0.39753003713852775,0.4058791818221277,0.38909559840727553,0.018154678643221737,985
1248,2.2762484550476074,0.024663866398187222,0.07413522402445476,0.00985069722303184,0.1,11,auto,11,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 300}",0.36387757626117123,0.39753003713852775,0.4058791818221277,0.38909559840727553,0.018154678643221737,985
1276,2.361022392908732,0.061890454876872766,0.06382973988850911,0.014127929304356222,0.1,11,7,11,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 300}",0.36387757626117123,0.39753003713852775,0.4058791818221277,0.38909559840727553,0.018154678643221737,985
986,3.019927740097046,0.0296193119360455,0.09740678469340007,0.0026173836469339878,0.1,5,13,8,800,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 800}",0.3499556994083556,0.4385742190428096,0.3787461379986795,0.3890920188166149,0.036910598685424754,989
930,2.952441692352295,0.06567418046433093,0.07845703760782878,0.009950989593835327,0.1,5,7,8,800,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 800}",0.3499556994083556,0.4385742190428096,0.3787461379986795,0.3890920188166149,0.036910598685424754,989
958,2.976045290629069,0.046487351124018715,0.0904250939687093,0.0079091159884043,0.1,5,10,8,800,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 800}",0.3499556994083556,0.4385742190428096,0.3787461379986795,0.3890920188166149,0.036910598685424754,989
902,2.9145426750183105,0.04478280481156565,0.09773882230122884,0.012641650394842212,0.1,5,auto,8,800,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 800}",0.3499556994083556,0.4385742190428096,0.3787461379986795,0.3890920188166149,0.036910598685424754,989
727,4.931605339050293,0.06040976467047386,0.15546488761901855,0.008563539993187992,0.05,9,7,12,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 800}",0.3655775240461838,0.40897163388382185,0.38815433326678694,0.3875678303989309,0.01772042477596123,993
783,4.963732957839966,0.04078910587784033,0.14827068646748862,0.008554012657773877,0.05,9,13,12,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 800}",0.3655775240461838,0.40897163388382185,0.38815433326678694,0.3875678303989309,0.01772042477596123,993
755,5.097375710805257,0.027105788758107652,0.14295180638631186,0.03096926915235295,0.05,9,10,12,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 800}",0.3655775240461838,0.40897163388382185,0.38815433326678694,0.3875678303989309,0.01772042477596123,993
699,4.99697748819987,0.06892649305568113,0.15857648849487305,0.009391089022672263,0.05,9,auto,12,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 800}",0.3655775240461838,0.40897163388382185,0.38815433326678694,0.3875678303989309,0.01772042477596123,993
1047,2.5259151458740234,0.030144404240758767,0.08809812863667806,0.006165724505821178,0.1,7,7,9,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 500}",0.3590196260458439,0.41216962838979854,0.387147462652045,0.38611223902922914,0.02171074163100718,997
1075,2.5086280504862466,0.03402955009078601,0.08078416188557942,0.0069576675210584246,0.1,7,10,9,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 500}",0.3590196260458439,0.41216962838979854,0.387147462652045,0.38611223902922914,0.02171074163100718,997
1019,2.4684019883473716,0.015536574420287792,0.06648921966552734,0.0040983660032735654,0.1,7,auto,9,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 500}",0.3590196260458439,0.41216962838979854,0.387147462652045,0.38611223902922914,0.02171074163100718,997
1103,2.4604236284891763,0.06085109320856137,0.08344395955403645,0.0030832521799116952,0.1,7,13,9,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 500}",0.3590196260458439,0.41216962838979854,0.387147462652045,0.38611223902922914,0.02171074163100718,997
1178,1.9378203550974529,0.015472598373176967,0.057845354080200195,0.008579695601669404,0.1,9,10,8,300,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 300}",0.37803352705852744,0.38248076368086004,0.39737723794655533,0.3859638428953143,0.008272189083127653,1001
1150,1.9401470025380452,0.04113989404477345,0.05751299858093262,0.014345316966077236,0.1,9,7,8,300,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 300}",0.37803352705852744,0.38248076368086004,0.39737723794655533,0.3859638428953143,0.008272189083127653,1001
1206,1.8879528045654297,0.037379388236803916,0.06083758672078451,0.007099002404199119,0.1,9,13,8,300,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 300}",0.37803352705852744,0.38248076368086004,0.39737723794655533,0.3859638428953143,0.008272189083127653,1001
1122,1.8982592423756917,0.015067084214739403,0.06482672691345215,0.013454467262350965,0.1,9,auto,8,300,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 300}",0.37803352705852744,0.38248076368086004,0.39737723794655533,0.3859638428953143,0.008272189083127653,1001
692,4.907216787338257,0.07878446695358315,0.15259281794230142,0.005872215317661194,0.05,9,auto,11,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 800}",0.36857764170357343,0.38574454430645266,0.3998572294015935,0.3847264718038732,0.012790113508876395,1005
748,4.978360255559285,0.006780774873173083,0.15558441480000815,0.008617993724145635,0.05,9,10,11,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 800}",0.36857764170357343,0.38574454430645266,0.3998572294015935,0.3847264718038732,0.012790113508876395,1005
776,5.032881021499634,0.05375948477871363,0.13829708099365234,0.018068430147055534,0.05,9,13,11,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 800}",0.36857764170357343,0.38574454430645266,0.3998572294015935,0.3847264718038732,0.012790113508876395,1005
720,4.924504677454631,0.02145738187022586,0.15392200152079263,0.005421626167083923,0.05,9,7,11,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 800}",0.36857764170357343,0.38574454430645266,0.3998572294015935,0.3847264718038732,0.012790113508876395,1005
768,4.4700526396433515,0.02850143257669239,0.15059781074523926,0.0014104021923058727,0.05,9,13,9,700,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 700}",0.3616964642680289,0.4009497536865251,0.3904032760831211,0.3843498313458917,0.01658690904364188,1009
712,4.378962357838948,0.03166795987263145,0.13962713877360025,0.00917659002786262,0.05,9,7,9,700,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 700}",0.3616964642680289,0.4009497536865251,0.3904032760831211,0.3843498313458917,0.01658690904364188,1009
684,4.375637849171956,0.05742194226834128,0.1402920881907145,0.006582213824319994,0.05,9,auto,9,700,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 700}",0.3616964642680289,0.4009497536865251,0.3904032760831211,0.3843498313458917,0.01658690904364188,1009
740,4.417193015416463,0.06026024403880618,0.1406242847442627,0.011544783228725776,0.05,9,10,9,700,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 700}",0.3616964642680289,0.4009497536865251,0.3904032760831211,0.3843498313458917,0.01658690904364188,1009
678,5.044517199198405,0.08850281500249942,0.15691399574279785,0.008197157434707416,0.05,9,auto,8,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 800}",0.37030287503670545,0.3912655324828419,0.38511285001860174,0.38222708584604975,0.008797877696569924,1013
706,5.061471144358317,0.023305004479116525,0.15924151738484701,0.004630688481849039,0.05,9,7,8,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 800}",0.37030287503670545,0.3912655324828419,0.38511285001860174,0.38222708584604975,0.008797877696569924,1013
734,5.126298427581787,0.03624420360178844,0.15990614891052246,0.017547253452018647,0.05,9,10,8,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 800}",0.37030287503670545,0.3912655324828419,0.38511285001860174,0.38222708584604975,0.008797877696569924,1013
762,5.1139976978302,0.07555373506397843,0.1592415968577067,0.00954301114003503,0.05,9,13,8,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 800}",0.37030287503670545,0.3912655324828419,0.38511285001860174,0.38222708584604975,0.008797877696569924,1013
1269,2.326115051905314,0.05387680747349393,0.0704785982767741,0.0075666047309478745,0.1,11,7,9,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 300}",0.379285732078125,0.37839259053660945,0.38576846291898015,0.3811489285112382,0.003286791653627087,1017
1297,2.3430702686309814,0.03862927324945203,0.060505072275797524,0.003671777944413891,0.1,11,10,9,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 300}",0.379285732078125,0.37839259053660945,0.38576846291898015,0.3811489285112382,0.003286791653627087,1017
1325,2.3178041776021323,0.018354069670006457,0.06748668352762859,0.010628219019876622,0.1,11,13,9,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 300}",0.379285732078125,0.37839259053660945,0.38576846291898015,0.3811489285112382,0.003286791653627087,1017
1241,2.3520467281341553,0.05261255169268237,0.07313799858093262,0.020233055768419193,0.1,11,auto,9,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 300}",0.379285732078125,0.37839259053660945,0.38576846291898015,0.3811489285112382,0.003286791653627087,1017
1096,2.506300449371338,0.021124895431761614,0.0827786922454834,0.006665621529966945,0.1,7,13,8,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 500}",0.3535162959366912,0.40356335496190543,0.38039127511178517,0.3791569753367939,0.02045025918693496,1021
1068,2.5252498785654702,0.019148938678059533,0.08843048413594563,0.010844129437816758,0.1,7,10,8,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 500}",0.3535162959366912,0.40356335496190543,0.38039127511178517,0.3791569753367939,0.02045025918693496,1021
1012,2.5186007817586265,0.04780480431564842,0.0781248410542806,0.0049085373154531525,0.1,7,auto,8,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 500}",0.3535162959366912,0.40356335496190543,0.38039127511178517,0.3791569753367939,0.02045025918693496,1021
1040,2.516606569290161,0.025457712212294873,0.07081071535746257,0.008143155212412085,0.1,7,7,8,500,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 500}",0.3535162959366912,0.40356335496190543,0.38039127511178517,0.3791569753367939,0.02045025918693496,1021
895,6.102356354395549,0.042127420248693745,0.1765289306640625,0.013891791568410123,0.05,11,13,12,800,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 800}",0.36655259893417547,0.3773950388361299,0.38992954027206006,0.3779590593474551,0.009551926016311094,1025
867,6.073766231536865,0.10175099312962471,0.1622335116068522,0.015393181612333409,0.05,11,10,12,800,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 800}",0.36655259893417547,0.3773950388361299,0.38992954027206006,0.3779590593474551,0.009551926016311094,1025
811,6.089390913645427,0.0345713129110579,0.16921472549438477,0.006632706197260189,0.05,11,auto,12,800,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 800}",0.36655259893417547,0.3773950388361299,0.38992954027206006,0.3779590593474551,0.009551926016311094,1025
839,6.077825864156087,0.052759457335329385,0.19175028800964355,0.024011871761840498,0.05,11,7,12,800,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 800}",0.36655259893417547,0.3773950388361299,0.38992954027206006,0.3779590593474551,0.009551926016311094,1025
1221,2.5342259407043457,0.04768444151445352,0.078125,0.009783344590697612,0.1,9,13,11,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 400}",0.3541240502210824,0.37798027296386094,0.40073472510408914,0.3776130160963441,0.0190305002818702,1029
1165,2.5767794450124106,0.025037305743593787,0.07612967491149902,0.009367551936289728,0.1,9,7,11,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 400}",0.3541240502210824,0.37798027296386094,0.40073472510408914,0.3776130160963441,0.0190305002818702,1029
1193,2.519598404566447,0.016695178286998104,0.0764625867207845,0.005298046884043297,0.1,9,10,11,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 400}",0.3541240502210824,0.37798027296386094,0.40073472510408914,0.3776130160963441,0.0190305002818702,1029
1137,2.5279093583424888,0.018323332053592996,0.08776585261027019,0.0064632009833055235,0.1,9,auto,11,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 400}",0.3541240502210824,0.37798027296386094,0.40073472510408914,0.3776130160963441,0.0190305002818702,1029
1173,3.207094748814901,0.026087766547901556,0.0967414379119873,0.016468599826375042,0.1,9,7,12,500,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 500}",0.35473351078720816,0.3824952291579705,0.37581592967326627,0.371014889872815,0.011831194335273708,1033
1229,3.119661490122477,0.05387473905197238,0.10472043355305989,0.005700002856991798,0.1,9,13,12,500,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 500}",0.35473351078720816,0.3824952291579705,0.37581592967326627,0.371014889872815,0.011831194335273708,1033
1145,3.1429322560628257,0.04576406836874674,0.10438776016235352,0.009715087214225548,0.1,9,auto,12,500,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 500}",0.35473351078720816,0.3824952291579705,0.37581592967326627,0.371014889872815,0.011831194335273708,1033
1201,3.135951519012451,0.04258142180855255,0.09374960263570149,0.016347092546016316,0.1,9,10,12,500,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 500}",0.35473351078720816,0.3824952291579705,0.37581592967326627,0.371014889872815,0.011831194335273708,1033
1186,2.530569076538086,0.033539409519996656,0.0748000939687093,0.0014106831477798498,0.1,9,10,9,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 400}",0.3656665581366587,0.3682919141573615,0.37675454547347054,0.37023767258916357,0.004731127258312511,1037
1158,3.159555117289225,0.12744058046532455,0.12200784683227539,0.03156391933038282,0.1,9,7,9,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 400}",0.3656665581366587,0.3682919141573615,0.37675454547347054,0.37023767258916357,0.004731127258312511,1037
1130,2.5531749725341797,0.04212429071968963,0.08577108383178711,0.0053399338186912995,0.1,9,auto,9,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 400}",0.3656665581366587,0.3682919141573615,0.37675454547347054,0.37023767258916357,0.004731127258312511,1037
1214,2.5422046184539795,0.03956774257120143,0.07413530349731445,0.010182149000608728,0.1,9,13,9,400,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 400}",0.3656665581366587,0.3682919141573615,0.37675454547347054,0.37023767258916357,0.004731127258312511,1037
741,5.010607481002808,0.04958674864298494,0.153257687886556,0.0012434542093377812,0.05,9,10,9,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 800}",0.3535187071364455,0.3890065743996338,0.36760975308946586,0.37004501154184843,0.014589837639485998,1041
685,4.977030595143636,0.10064154880828824,0.15358980496724448,0.005641664750911883,0.05,9,auto,9,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 800}",0.3535187071364455,0.3890065743996338,0.36760975308946586,0.37004501154184843,0.014589837639485998,1041
713,5.052161693572998,0.08989120929922773,0.15724762280782065,0.0046296443602034465,0.05,9,7,9,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 800}",0.3535187071364455,0.3890065743996338,0.36760975308946586,0.37004501154184843,0.014589837639485998,1041
769,5.063798666000366,0.0673097267498624,0.15658156077067056,0.004885776327501804,0.05,9,13,9,800,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 800}",0.3535187071364455,0.3890065743996338,0.36760975308946586,0.37004501154184843,0.014589837639485998,1041
1234,2.3217939535776773,0.02055235059753665,0.07047867774963379,0.012780647106495607,0.1,11,auto,8,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 300}",0.3670499665395297,0.3572656556442446,0.3843444774780249,0.36955336655393306,0.011195710687594907,1045
1262,2.3560355504353843,0.028863494052225897,0.07313783963521321,0.011410209756398323,0.1,11,7,8,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 300}",0.3670499665395297,0.3572656556442446,0.3843444774780249,0.36955336655393306,0.011195710687594907,1045
1290,2.3699982166290283,0.03795464863747141,0.06781872113545735,0.0043088129369918075,0.1,11,10,8,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 300}",0.3670499665395297,0.3572656556442446,0.3843444774780249,0.36955336655393306,0.011195710687594907,1045
1318,2.3473923206329346,0.035916014066170586,0.07380278905232747,0.008264796974981808,0.1,11,13,8,300,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 300}",0.3670499665395297,0.3572656556442446,0.3843444774780249,0.36955336655393306,0.011195710687594907,1045
803,5.340725739796956,0.06634079916491485,0.16688752174377441,0.017107852333315868,0.05,11,auto,11,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 700}",0.3636720445617393,0.3698965458674056,0.3687529561277232,0.367440515518956,0.0027053008938891627,1049
859,5.276895999908447,0.06982743216905171,0.16688712437947592,0.007824660860599388,0.05,11,10,11,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 700}",0.3636720445617393,0.3698965458674056,0.3687529561277232,0.367440515518956,0.0027053008938891627,1049
831,5.403224150339763,0.10404935394221652,0.1579113801320394,0.012624110382628406,0.05,11,7,11,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 700}",0.3636720445617393,0.3698965458674056,0.3687529561277232,0.367440515518956,0.0027053008938891627,1049
887,5.299834569295247,0.01945830973100481,0.15392279624938965,0.010050778022566917,0.05,11,13,11,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 700}",0.3636720445617393,0.3698965458674056,0.3687529561277232,0.367440515518956,0.0027053008938891627,1049
1312,3.0661380290985107,0.01105603919886503,0.09109028180440266,0.011781902174816332,0.1,11,10,12,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 400}",0.36056477545186527,0.3726276673454505,0.36860081654535526,0.3672644197808903,0.00501449947273805,1053
1284,3.0897416273752847,0.05679253280399297,0.08643587430318196,0.014665135250851589,0.1,11,7,12,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 400}",0.36056477545186527,0.3726276673454505,0.36860081654535526,0.3672644197808903,0.00501449947273805,1053
1340,3.0106194019317627,0.0517670961455273,0.08843056360880534,0.013875272098956944,0.1,11,13,12,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 400}",0.36056477545186527,0.3726276673454505,0.36860081654535526,0.3672644197808903,0.00501449947273805,1053
1256,3.1153393586476645,0.017395746450184418,0.08078408241271973,0.00614787774757082,0.1,11,auto,12,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 400}",0.36056477545186527,0.3726276673454505,0.36860081654535526,0.3672644197808903,0.00501449947273805,1053
789,5.421176751454671,0.08184743556513933,0.17420268058776855,0.008032956925770161,0.05,11,auto,8,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 700}",0.3643172706024592,0.3428018609924516,0.37993538281250216,0.362351504802471,0.015223288892906722,1057
873,5.3792892297108965,0.03135215322932882,0.16921480496724448,0.01857531514326089,0.05,11,13,8,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 700}",0.3643172706024592,0.3428018609924516,0.37993538281250216,0.362351504802471,0.015223288892906722,1057
817,5.426496108373006,0.11568204348696601,0.17120925585428873,0.016635402797826056,0.05,11,7,8,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 700}",0.3643172706024592,0.3428018609924516,0.37993538281250216,0.362351504802471,0.015223288892906722,1057
845,5.509606679280599,0.07215988429495888,0.17885597546895346,0.02139556991708974,0.05,11,10,8,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 700}",0.3643172706024592,0.3428018609924516,0.37993538281250216,0.362351504802471,0.015223288892906722,1057
1305,3.110020478566488,0.06922365661733143,0.09408211708068848,0.014344808646673557,0.1,11,10,11,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 400}",0.3447065874572631,0.3621738989527016,0.37938790742206285,0.36208946461067587,0.014158715466543072,1061
1277,3.093730608622233,0.044026044385413195,0.0844416618347168,0.020018932057050305,0.1,11,7,11,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 400}",0.3447065874572631,0.3621738989527016,0.37938790742206285,0.36208946461067587,0.014158715466543072,1061
1249,3.070459524790446,0.05862174683735417,0.08610351880391438,0.011640292158659799,0.1,11,auto,11,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 400}",0.3447065874572631,0.3621738989527016,0.37938790742206285,0.36208946461067587,0.014158715466543072,1061
1333,3.1249804496765137,0.02541850054589714,0.09208742777506511,0.006219692405807364,0.1,11,13,11,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 400}",0.3447065874572631,0.3621738989527016,0.37938790742206285,0.36208946461067587,0.014158715466543072,1061
1326,3.1309642791748047,0.021396434308086895,0.09474698702494304,0.017158550482404396,0.1,11,13,9,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 400}",0.3658220908054449,0.3498493849494634,0.3592595639712439,0.3583103465753841,0.006555282518136496,1065
1298,3.1263102690378823,0.06416789253164391,0.09507958094278972,0.017958105605138653,0.1,11,10,9,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 400}",0.3658220908054449,0.3498493849494634,0.3592595639712439,0.3583103465753841,0.006555282518136496,1065
1242,3.1479196548461914,0.08108270182480357,0.09275213877360027,0.005700267052963959,0.1,11,auto,9,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 400}",0.3658220908054449,0.3498493849494634,0.3592595639712439,0.3583103465753841,0.006555282518136496,1065
1270,3.1924668153127036,0.040364308985456135,0.1030584176381429,0.012986909415512839,0.1,11,7,9,400,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 400}",0.3658220908054449,0.3498493849494634,0.3592595639712439,0.3583103465753841,0.006555282518136496,1065
796,5.395245711008708,0.08138890711502883,0.17386921246846518,0.011410313955317148,0.05,11,auto,9,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 700}",0.3611355711353096,0.35675748885661285,0.3565483172124986,0.358147125734807,0.002114874720956956,1069
852,5.471043745676677,0.0681517583329132,0.15824389457702637,0.011085807047631435,0.05,11,10,9,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 700}",0.3611355711353096,0.35675748885661285,0.3565483172124986,0.358147125734807,0.002114874720956956,1069
824,5.378291686375936,0.09095008803182553,0.17586421966552734,0.022306551873728903,0.05,11,7,9,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 700}",0.3611355711353096,0.35675748885661285,0.3565483172124986,0.358147125734807,0.002114874720956956,1069
880,5.344381809234619,0.053425578845340035,0.16057133674621582,0.010585698973676306,0.05,11,13,9,700,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 700}",0.3611355711353096,0.35675748885661285,0.3565483172124986,0.358147125734807,0.002114874720956956,1069
